"Year","Month","average_monthly_discharge","day","date"
2018,11,45.9166666666667,"01",2018-11-01
2018,12,40.7387096774194,"01",2018-12-01
2019,1,105.132258064516,"01",2019-01-01
2019,2,250.453571428571,"01",2019-02-01
2019,3,502.961290322581,"01",2019-03-01
2019,4,496.466666666667,"01",2019-04-01
2019,5,680.322580645161,"01",2019-05-01
2019,6,258.856666666667,"01",2019-06-01
2019,7,63.6645161290323,"01",2019-07-01
2019,8,60.0838709677419,"01",2019-08-01
2019,9,63.51,"01",2019-09-01
2019,10,72.4161290322581,"01",2019-10-01
2019,11,73.6166666666667,"01",2019-11-01
2019,12,171.606451612903,"01",2019-12-01
2020,1,101.103225806452,"01",2020-01-01
2020,2,73.8172413793103,"01",2020-02-01
2020,3,239.741935483871,"01",2020-03-01
2020,4,204.406666666667,"01",2020-04-01
2020,5,166.803225806452,"01",2020-05-01
2020,6,66.94,"01",2020-06-01
2020,7,67.9129032258064,"01",2020-07-01
2020,8,62.0838709677419,"01",2020-08-01
2020,9,60.6666666666667,"01",2020-09-01
2020,10,54.3290322580645,"01",2020-10-01
2020,11,40.2366666666667,"01",2020-11-01
2020,12,45.458064516129,"01",2020-12-01
2021,1,43.9741935483871,"01",2021-01-01
2021,2,45.9142857142857,"01",2021-02-01
2021,3,47.0193548387097,"01",2021-03-01
2021,4,42.31,"01",2021-04-01
2021,5,31.8354838709677,"01",2021-05-01
2021,6,50.7333333333333,"01",2021-06-01
2021,7,75.0451612903226,"01",2021-07-01
2021,8,124.829032258065,"01",2021-08-01
2021,9,55.3233333333333,"01",2021-09-01
2021,10,83.7516129032258,"01",2021-10-01
2021,11,35.6066666666667,"01",2021-11-01
2021,12,132.538709677419,"01",2021-12-01
