"Year","Month","average_monthly_discharge","day","date"
2012,9,45.1133333333333,"01",2012-09-01
2012,10,52.0548387096774,"01",2012-10-01
2012,11,35.3533333333333,"01",2012-11-01
2012,12,87.6967741935484,"01",2012-12-01
2013,1,197.038709677419,"01",2013-01-01
2013,2,140.303571428571,"01",2013-02-01
2013,3,137.935483870968,"01",2013-03-01
2013,4,159.166666666667,"01",2013-04-01
2013,5,355.483870967742,"01",2013-05-01
2013,6,274.966666666667,"01",2013-06-01
2013,7,424.548387096774,"01",2013-07-01
2013,8,160.387096774194,"01",2013-08-01
2013,9,104.006666666667,"01",2013-09-01
2013,10,85.9870967741935,"01",2013-10-01
2013,11,110.05,"01",2013-11-01
2013,12,180.129032258065,"01",2013-12-01
2014,1,176,"01",2014-01-01
2014,2,132.464285714286,"01",2014-02-01
2014,3,146.41935483871,"01",2014-03-01
2014,4,177.5,"01",2014-04-01
2014,5,105.429032258065,"01",2014-05-01
2014,6,70.42,"01",2014-06-01
2014,7,55.8870967741936,"01",2014-07-01
2014,8,61.3838709677419,"01",2014-08-01
2014,9,96.4033333333333,"01",2014-09-01
2014,10,64.9612903225806,"01",2014-10-01
2014,11,88.2133333333333,"01",2014-11-01
2014,12,83.7290322580645,"01",2014-12-01
2015,1,106.535483870968,"01",2015-01-01
2015,2,72.7285714285714,"01",2015-02-01
2015,3,93.5387096774193,"01",2015-03-01
2015,4,162.336666666667,"01",2015-04-01
2015,5,68.858064516129,"01",2015-05-01
2015,6,50.2133333333333,"01",2015-06-01
2015,7,28.2741935483871,"01",2015-07-01
2015,8,26.9451612903226,"01",2015-08-01
2015,9,51.42,"01",2015-09-01
2015,10,163.845161290323,"01",2015-10-01
2015,11,254.926666666667,"01",2015-11-01
2015,12,355.451612903226,"01",2015-12-01
2016,1,227.161290322581,"01",2016-01-01
2016,2,288.275862068966,"01",2016-02-01
2016,3,149.290322580645,"01",2016-03-01
2016,4,119.11,"01",2016-04-01
2016,5,137.745161290323,"01",2016-05-01
2016,6,75.4366666666667,"01",2016-06-01
2016,7,68.9,"01",2016-07-01
2016,8,68.9096774193548,"01",2016-08-01
2016,9,38.7566666666667,"01",2016-09-01
2016,10,35.7612903225806,"01",2016-10-01
2016,11,37.8766666666667,"01",2016-11-01
2016,12,50.4032258064516,"01",2016-12-01
2017,1,90.7161290322581,"01",2017-01-01
2017,2,44.5535714285714,"01",2017-02-01
2017,3,53.3483870967742,"01",2017-03-01
2017,4,235.94,"01",2017-04-01
2017,5,128.31935483871,"01",2017-05-01
2017,6,69.1566666666667,"01",2017-06-01
2017,7,58.6258064516129,"01",2017-07-01
2017,8,63.1354838709677,"01",2017-08-01
2017,9,63.74,"01",2017-09-01
2017,10,98.341935483871,"01",2017-10-01
2017,11,85.58,"01",2017-11-01
2017,12,68.5806451612903,"01",2017-12-01
2018,1,108.264516129032,"01",2018-01-01
2018,2,221.346428571429,"01",2018-02-01
2018,3,135.741935483871,"01",2018-03-01
2018,4,273.006666666667,"01",2018-04-01
2018,5,231.935483870968,"01",2018-05-01
2018,6,153.08,"01",2018-06-01
2018,7,93.7387096774194,"01",2018-07-01
2018,8,94.0064516129032,"01",2018-08-01
2018,9,130.59,"01",2018-09-01
2018,10,210.083870967742,"01",2018-10-01
2018,11,274.1,"01",2018-11-01
2018,12,435.58064516129,"01",2018-12-01
2019,1,329.258064516129,"01",2019-01-01
2019,2,379.857142857143,"01",2019-02-01
2019,3,239.645161290323,"01",2019-03-01
2019,4,289.5,"01",2019-04-01
2019,5,196.967741935484,"01",2019-05-01
2019,6,273.766666666667,"01",2019-06-01
2019,7,117.148387096774,"01",2019-07-01
2019,8,85.4354838709677,"01",2019-08-01
2019,9,54.5166666666667,"01",2019-09-01
2019,10,108.564516129032,"01",2019-10-01
2019,11,112.643333333333,"01",2019-11-01
2019,12,177.738709677419,"01",2019-12-01
2020,1,206.129032258065,"01",2020-01-01
2020,2,457.413793103448,"01",2020-02-01
2020,3,179.032258064516,"01",2020-03-01
2020,4,239.466666666667,"01",2020-04-01
2020,5,302.935483870968,"01",2020-05-01
2020,6,213.866666666667,"01",2020-06-01
2020,7,118.667741935484,"01",2020-07-01
2020,8,268.806451612903,"01",2020-08-01
2020,9,262.733333333333,"01",2020-09-01
2020,10,369.903225806452,"01",2020-10-01
2020,11,500.566666666667,"01",2020-11-01
2020,12,270.290322580645,"01",2020-12-01
2021,1,212.483870967742,"01",2021-01-01
2021,2,294.285714285714,"01",2021-02-01
2021,3,364.870967741935,"01",2021-03-01
2021,4,220.166666666667,"01",2021-04-01
2021,5,168.161290322581,"01",2021-05-01
2021,6,112.816666666667,"01",2021-06-01
2021,7,97.6838709677419,"01",2021-07-01
2021,8,115.083870967742,"01",2021-08-01
2021,9,65.3666666666667,"01",2021-09-01
2021,10,134.112903225806,"01",2021-10-01
2021,11,62.0766666666667,"01",2021-11-01
2021,12,59.1741935483871,"01",2021-12-01
