"Year","Month","average_monthly_discharge","day","date"
2006,2,45.1178571428571,"01",2006-02-01
2006,3,51.8903225806452,"01",2006-03-01
2006,4,135.553333333333,"01",2006-04-01
2006,5,380.129032258065,"01",2006-05-01
2006,6,391.633333333333,"01",2006-06-01
2006,7,216.774193548387,"01",2006-07-01
2006,8,176.709677419355,"01",2006-08-01
2006,9,121.17,"01",2006-09-01
2006,10,177.822580645161,"01",2006-10-01
2006,11,80.6533333333333,"01",2006-11-01
2006,12,60.158064516129,"01",2006-12-01
2007,1,48.9193548387097,"01",2007-01-01
2007,2,50.2678571428571,"01",2007-02-01
2007,3,95.7645161290323,"01",2007-03-01
2007,4,128.093333333333,"01",2007-04-01
2007,5,429.41935483871,"01",2007-05-01
2007,6,628.4,"01",2007-06-01
2007,7,266.645161290323,"01",2007-07-01
2007,8,167.545161290323,"01",2007-08-01
2007,9,138.136666666667,"01",2007-09-01
2007,10,120.41935483871,"01",2007-10-01
2007,11,76.61,"01",2007-11-01
2007,12,65.8096774193548,"01",2007-12-01
2008,1,50.7290322580645,"01",2008-01-01
2008,2,49.9448275862069,"01",2008-02-01
2008,3,80.0064516129032,"01",2008-03-01
2008,4,142.823333333333,"01",2008-04-01
2008,5,396.677419354839,"01",2008-05-01
2008,6,848.233333333333,"01",2008-06-01
2008,7,439.258064516129,"01",2008-07-01
2008,8,191.370967741935,"01",2008-08-01
2008,9,96.5566666666667,"01",2008-09-01
2008,10,78.9774193548387,"01",2008-10-01
2008,11,60.43,"01",2008-11-01
2008,12,54.4483870967742,"01",2008-12-01
2009,1,53.0032258064516,"01",2009-01-01
2009,2,51.6892857142857,"01",2009-02-01
2009,3,56.4,"01",2009-03-01
2009,4,153.78,"01",2009-04-01
2009,5,701.774193548387,"01",2009-05-01
2009,6,543.366666666667,"01",2009-06-01
2009,7,255.064516129032,"01",2009-07-01
2009,8,77.4612903225807,"01",2009-08-01
2009,9,69.1366666666667,"01",2009-09-01
2009,10,74.6290322580645,"01",2009-10-01
2009,11,64.45,"01",2009-11-01
2009,12,43.3838709677419,"01",2009-12-01
2010,1,38.5935483870968,"01",2010-01-01
2010,2,36.7392857142857,"01",2010-02-01
2010,3,54.3483870967742,"01",2010-03-01
2010,4,195.34,"01",2010-04-01
2010,5,420.645161290323,"01",2010-05-01
2010,6,629.966666666667,"01",2010-06-01
2010,7,197,"01",2010-07-01
2010,8,181.096774193548,"01",2010-08-01
2010,9,79.0966666666667,"01",2010-09-01
2010,10,78.9741935483871,"01",2010-10-01
2010,11,63.9866666666667,"01",2010-11-01
2010,12,50.5096774193548,"01",2010-12-01
2011,1,43.541935483871,"01",2011-01-01
2011,2,42.9535714285714,"01",2011-02-01
2011,3,52.1516129032258,"01",2011-03-01
2011,4,99.8733333333333,"01",2011-04-01
2011,5,279.987096774194,"01",2011-05-01
2011,6,865.766666666667,"01",2011-06-01
2011,7,560.838709677419,"01",2011-07-01
2011,8,168.709677419355,"01",2011-08-01
2011,9,112.973333333333,"01",2011-09-01
2011,10,96.4322580645161,"01",2011-10-01
2011,11,70.7333333333333,"01",2011-11-01
2011,12,51.1774193548387,"01",2011-12-01
2012,1,46.5387096774194,"01",2012-01-01
2012,2,42.5793103448276,"01",2012-02-01
2012,3,72.041935483871,"01",2012-03-01
2012,4,134.846666666667,"01",2012-04-01
2012,5,262.935483870968,"01",2012-05-01
2012,6,204.333333333333,"01",2012-06-01
2012,7,107.277419354839,"01",2012-07-01
2012,8,83.0258064516129,"01",2012-08-01
2012,9,73.69,"01",2012-09-01
2012,10,57.2645161290323,"01",2012-10-01
2012,11,46.7033333333333,"01",2012-11-01
2012,12,39.0354838709677,"01",2012-12-01
2013,1,32.2903225806452,"01",2013-01-01
2013,2,34.3285714285714,"01",2013-02-01
2013,3,45.8903225806452,"01",2013-03-01
2013,4,71.76,"01",2013-04-01
2013,5,294.787096774194,"01",2013-05-01
2013,6,291.9,"01",2013-06-01
2013,7,113.196774193548,"01",2013-07-01
2013,8,153.41935483871,"01",2013-08-01
2013,9,168.533333333333,"01",2013-09-01
2013,10,113.203225806452,"01",2013-10-01
2013,11,73.5966666666667,"01",2013-11-01
2013,12,54.1387096774194,"01",2013-12-01
2014,1,42.3741935483871,"01",2014-01-01
2014,2,48.725,"01",2014-02-01
2014,3,56.1193548387097,"01",2014-03-01
2014,4,115.86,"01",2014-04-01
2014,5,325.467741935484,"01",2014-05-01
2014,6,634.366666666667,"01",2014-06-01
2014,7,263.645161290323,"01",2014-07-01
2014,8,143.451612903226,"01",2014-08-01
2014,9,146.906666666667,"01",2014-09-01
2014,10,121.012903225806,"01",2014-10-01
2014,11,69.88,"01",2014-11-01
2014,12,56.6516129032258,"01",2014-12-01
2015,1,48.5193548387097,"01",2015-01-01
2015,2,50.0357142857143,"01",2015-02-01
2015,3,81.2677419354839,"01",2015-03-01
2015,4,100.986666666667,"01",2015-04-01
2015,5,211.032258064516,"01",2015-05-01
2015,6,728.066666666667,"01",2015-06-01
2015,7,287.193548387097,"01",2015-07-01
2015,8,129.31935483871,"01",2015-08-01
2015,9,75.5633333333333,"01",2015-09-01
2015,10,71.0645161290323,"01",2015-10-01
2015,11,71.3533333333333,"01",2015-11-01
2015,12,51.9096774193548,"01",2015-12-01
2016,1,47.2354838709677,"01",2016-01-01
2016,2,57.8793103448276,"01",2016-02-01
2016,3,68.7483870967742,"01",2016-03-01
2016,4,123.176666666667,"01",2016-04-01
2016,5,280.806451612903,"01",2016-05-01
2016,6,750.5,"01",2016-06-01
2016,7,272.451612903226,"01",2016-07-01
2016,8,157.193548387097,"01",2016-08-01
2016,9,123.673333333333,"01",2016-09-01
2016,10,86.6709677419355,"01",2016-10-01
2016,11,67.4333333333333,"01",2016-11-01
2016,12,53.6096774193548,"01",2016-12-01
2017,1,52.5903225806452,"01",2017-01-01
2017,2,61.475,"01",2017-02-01
2017,3,92.5709677419355,"01",2017-03-01
2017,4,162.823333333333,"01",2017-04-01
2017,5,317.838709677419,"01",2017-05-01
2017,6,692.1,"01",2017-06-01
2017,7,349.967741935484,"01",2017-07-01
2017,8,172.383870967742,"01",2017-08-01
2017,9,87.0333333333333,"01",2017-09-01
2017,10,81.9193548387097,"01",2017-10-01
2017,11,65.4833333333333,"01",2017-11-01
2017,12,50.5354838709677,"01",2017-12-01
2018,1,44.7193548387097,"01",2018-01-01
2018,2,47.45,"01",2018-02-01
2018,3,46.9483870967742,"01",2018-03-01
2018,4,90.1,"01",2018-04-01
2018,5,232.9,"01",2018-05-01
2018,6,182.09,"01",2018-06-01
2018,7,77.4258064516129,"01",2018-07-01
2018,8,59.0451612903226,"01",2018-08-01
2018,9,50.9,"01",2018-09-01
2018,10,50.2032258064516,"01",2018-10-01
2018,11,54.2866666666667,"01",2018-11-01
2018,12,42.641935483871,"01",2018-12-01
2019,1,36.5935483870968,"01",2019-01-01
2019,2,35.6821428571429,"01",2019-02-01
2019,3,59.9806451612903,"01",2019-03-01
2019,4,132.433333333333,"01",2019-04-01
2019,5,226.548387096774,"01",2019-05-01
2019,6,798.633333333333,"01",2019-06-01
2019,7,600.870967741935,"01",2019-07-01
2019,8,217.258064516129,"01",2019-08-01
2019,9,83.31,"01",2019-09-01
2019,10,62.5483870967742,"01",2019-10-01
2019,11,55.32,"01",2019-11-01
2019,12,46.6322580645161,"01",2019-12-01
2020,1,40.5903225806452,"01",2020-01-01
2020,2,38.4827586206897,"01",2020-02-01
2020,3,41.6193548387097,"01",2020-03-01
2020,4,67.96,"01",2020-04-01
2020,5,312.41935483871,"01",2020-05-01
2020,6,338.033333333333,"01",2020-06-01
2020,7,159.741935483871,"01",2020-07-01
2020,8,66.4193548387097,"01",2020-08-01
2020,9,53.84,"01",2020-09-01
2020,10,44.2322580645161,"01",2020-10-01
2020,11,54.6966666666667,"01",2020-11-01
2020,12,45.7193548387097,"01",2020-12-01
2021,1,35.3548387096774,"01",2021-01-01
2021,2,35.675,"01",2021-02-01
2021,3,46.3548387096774,"01",2021-03-01
2021,4,83.54,"01",2021-04-01
2021,5,223.161290322581,"01",2021-05-01
2021,6,432.4,"01",2021-06-01
2021,7,150.645161290323,"01",2021-07-01
2021,8,95.6870967741935,"01",2021-08-01
2021,9,56.6266666666667,"01",2021-09-01
2021,10,64.258064516129,"01",2021-10-01
2021,11,58,"01",2021-11-01
2021,12,44.1129032258064,"01",2021-12-01
