"Year","Month","average_monthly_discharge","day","date"
2010,5,968.903225806452,"01",2010-05-01
2010,6,677.533333333333,"01",2010-06-01
2010,7,473.064516129032,"01",2010-07-01
2010,8,822.612903225806,"01",2010-08-01
2010,9,799.833333333333,"01",2010-09-01
2010,10,1351.1935483871,"01",2010-10-01
2010,11,628.566666666667,"01",2010-11-01
2010,12,878.387096774194,"01",2010-12-01
2011,1,652.064516129032,"01",2011-01-01
2011,2,657.821428571429,"01",2011-02-01
2011,3,1794.51612903226,"01",2011-03-01
2011,4,1399.63333333333,"01",2011-04-01
2011,5,1104.96774193548,"01",2011-05-01
2011,6,600.3,"01",2011-06-01
2011,7,420.41935483871,"01",2011-07-01
2011,8,260.032258064516,"01",2011-08-01
2011,9,501.1,"01",2011-09-01
2011,10,496.709677419355,"01",2011-10-01
2011,11,1011.46666666667,"01",2011-11-01
2011,12,1405.67741935484,"01",2011-12-01
2012,1,968.741935483871,"01",2012-01-01
2012,2,800.413793103448,"01",2012-02-01
2012,3,1446.25806451613,"01",2012-03-01
2012,4,838.966666666667,"01",2012-04-01
2012,5,1518.38709677419,"01",2012-05-01
2012,6,820.3,"01",2012-06-01
2012,7,574.064516129032,"01",2012-07-01
2012,8,448.58064516129,"01",2012-08-01
2012,9,612.733333333333,"01",2012-09-01
2012,10,482.225806451613,"01",2012-10-01
2012,11,384.9,"01",2012-11-01
2012,12,593.516129032258,"01",2012-12-01
2013,1,2484.38709677419,"01",2013-01-01
2013,2,1391.5,"01",2013-02-01
2013,3,1256.87096774194,"01",2013-03-01
2013,4,1354.7,"01",2013-04-01
2013,5,1813.09677419355,"01",2013-05-01
2013,6,1572.53333333333,"01",2013-06-01
2013,7,1726.96774193548,"01",2013-07-01
2013,8,1025.8064516129,"01",2013-08-01
2013,9,649.533333333333,"01",2013-09-01
2013,10,651.290322580645,"01",2013-10-01
2013,11,806.5,"01",2013-11-01
2013,12,1584.16129032258,"01",2013-12-01
2014,1,1793.96774193548,"01",2014-01-01
2014,2,1575.78571428571,"01",2014-02-01
2014,3,1510.64516129032,"01",2014-03-01
2014,4,1851.66666666667,"01",2014-04-01
2014,5,970.354838709677,"01",2014-05-01
2014,6,622.2,"01",2014-06-01
2014,7,448.290322580645,"01",2014-07-01
2014,8,648.483870967742,"01",2014-08-01
2014,9,592.633333333333,"01",2014-09-01
2014,10,530.516129032258,"01",2014-10-01
2014,11,683.166666666667,"01",2014-11-01
2014,12,703.161290322581,"01",2014-12-01
2015,1,809.548387096774,"01",2015-01-01
2015,2,755.642857142857,"01",2015-02-01
2015,3,989.064516129032,"01",2015-03-01
2015,4,1464.53333333333,"01",2015-04-01
2015,5,644.548387096774,"01",2015-05-01
2015,6,598.8,"01",2015-06-01
2015,7,486.258064516129,"01",2015-07-01
2015,8,409.806451612903,"01",2015-08-01
2015,9,1371.43333333333,"01",2015-09-01
2015,10,1747.16129032258,"01",2015-10-01
2015,11,1892.5,"01",2015-11-01
2015,12,2889.1935483871,"01",2015-12-01
2016,1,1815.8064516129,"01",2016-01-01
2016,2,2952.75862068966,"01",2016-02-01
2016,3,1447.09677419355,"01",2016-03-01
2016,4,1196.26666666667,"01",2016-04-01
2016,5,2274.83870967742,"01",2016-05-01
2016,6,826.566666666667,"01",2016-06-01
2016,7,780.096774193548,"01",2016-07-01
2016,8,1201.93548387097,"01",2016-08-01
2016,9,472.566666666667,"01",2016-09-01
2016,10,650.58064516129,"01",2016-10-01
2016,11,410.333333333333,"01",2016-11-01
2016,12,495.387096774194,"01",2016-12-01
2017,1,1168.87096774194,"01",2017-01-01
2017,2,634.178571428571,"01",2017-02-01
2017,3,656.838709677419,"01",2017-03-01
2017,4,2971.43333333333,"01",2017-04-01
2017,5,2696.38709677419,"01",2017-05-01
2017,6,1588.96666666667,"01",2017-06-01
2017,7,621.161290322581,"01",2017-07-01
2017,8,528.032258064516,"01",2017-08-01
2017,9,510.233333333333,"01",2017-09-01
2017,10,507.032258064516,"01",2017-10-01
2017,11,457.733333333333,"01",2017-11-01
2017,12,445.516129032258,"01",2017-12-01
2018,1,509.774193548387,"01",2018-01-01
2018,2,1471.32142857143,"01",2018-02-01
2018,3,1130.64516129032,"01",2018-03-01
2018,4,1561.53333333333,"01",2018-04-01
2018,5,1942.09677419355,"01",2018-05-01
2018,6,721.133333333333,"01",2018-06-01
2018,7,716.870967741935,"01",2018-07-01
2018,8,1507.90322580645,"01",2018-08-01
2018,9,2883.13333333333,"01",2018-09-01
2018,10,2693.35483870968,"01",2018-10-01
2018,11,2787.66666666667,"01",2018-11-01
2018,12,3935.48387096774,"01",2018-12-01
2019,1,3002.25806451613,"01",2019-01-01
2019,2,3743.21428571429,"01",2019-02-01
2019,3,2340,"01",2019-03-01
2019,4,2119,"01",2019-04-01
2019,5,1315.41935483871,"01",2019-05-01
2019,6,2104.93333333333,"01",2019-06-01
2019,7,988.709677419355,"01",2019-07-01
2019,8,699.41935483871,"01",2019-08-01
2019,9,443.4,"01",2019-09-01
2019,10,782.677419354839,"01",2019-10-01
2019,11,1024.03333333333,"01",2019-11-01
2019,12,1594.12903225806,"01",2019-12-01
2020,1,1755.8064516129,"01",2020-01-01
2020,2,4477.58620689655,"01",2020-02-01
2020,3,1407.74193548387,"01",2020-03-01
2020,4,1886.33333333333,"01",2020-04-01
2020,5,5039.67741935484,"01",2020-05-01
2020,6,1938.66666666667,"01",2020-06-01
2020,7,1038,"01",2020-07-01
2020,8,1596.61290322581,"01",2020-08-01
2020,9,1183.16666666667,"01",2020-09-01
2020,10,2059.1935483871,"01",2020-10-01
2020,11,3927,"01",2020-11-01
2020,12,2977.74193548387,"01",2020-12-01
2021,1,2074.1935483871,"01",2021-01-01
2021,2,3346.78571428571,"01",2021-02-01
2021,3,2485.8064516129,"01",2021-03-01
2021,4,1775.66666666667,"01",2021-04-01
2021,5,1102.45161290323,"01",2021-05-01
2021,6,1030.86666666667,"01",2021-06-01
2021,7,1139.54838709677,"01",2021-07-01
2021,8,808.354838709677,"01",2021-08-01
2021,9,1004.93333333333,"01",2021-09-01
2021,10,577.548387096774,"01",2021-10-01
2021,11,522.566666666667,"01",2021-11-01
2021,12,504.322580645161,"01",2021-12-01
